,show_name,season_number,actor_id,actor_name,gender,main_cast,character_name,character_occupation,year,month
532,The Good Doctor,4,1927025,Ricky He,2,False,Kellan Park,other,2020,11
533,The Good Doctor,4,58395,Karin Konoval,1,False,Deena Petringa,other,2020,11
534,The Good Doctor,4,1175759,Jennifer Birmingham Lee,1,False,Mia Wuellner,other,2020,11
535,The Good Doctor,4,58058,Lochlyn Munro,2,False,Martin Cross,other,2020,11
536,The Good Doctor,4,569210,Bethany Brown,1,False,Rochelle St. Marry,other,2020,11
537,The Good Doctor,4,43903,Carly Pope,1,False,Lily Cross,other,2020,11
538,The Good Doctor,4,1052133,Arlen Aguayo-Stewart,1,False,Ambar Estrada,other,2020,11
539,The Good Doctor,4,2842166,Rebecca Wass,0,False,Nurse,nurse,2020,11
540,The Good Doctor,4,2465888,Tracey Roath,0,False,Patrice Gromski,other,2020,11
541,The Good Doctor,4,3075306,Ché Aimee Dorval,0,False,Cashier,other,2020,11
542,The Good Doctor,4,68109,Sheila Kelley,1,False,Debbie Wexler,other,2020,11
543,The Good Doctor,4,203639,Elfina Luk,1,False,Dalisay Villanueva,other,2020,11
544,The Good Doctor,4,1389677,James Kot,2,False,Jimmy Petringa,other,2020,11
545,The Good Doctor,4,1486572,Robert Leaf,0,False,Donald Sulkin,other,2020,11
546,The Good Doctor,4,1512170,Natasha Burnett,1,False,Patient's Daughter,other,2020,11
547,The Good Doctor,4,2561219,Bailey Burr,1,False,Patient's Granddaughter,other,2020,11
548,The Good Doctor,4,3075309,Isaiah Sawatzky,0,False,Patient's Grandson,other,2020,11
549,The Good Doctor,4,2601751,Bria Samoné Henderson,1,False,Jordan Allen,other,2020,11
550,The Good Doctor,4,1472747,Noah Galvin,2,False,Asher Wolke,other,2020,11
551,The Good Doctor,4,1739694,Michael Liu,2,False,John Lundberg,other,2020,11
552,The Good Doctor,4,2346247,Sam Robert Muik,2,False,Will Hooper,other,2020,11
553,The Good Doctor,4,2765502,Samer Salem,2,False,Josh Bunker,other,2020,11
554,The Good Doctor,4,2878646,Sophia Bucior,0,False,Monica Torres,other,2020,11
555,The Good Doctor,4,1560243,Brian Marc,2,False,Enrique Guerin,other,2020,11
556,The Good Doctor,4,1736925,Summer Brown,1,False,Olivia Jackson,other,2020,11
557,The Good Doctor,4,33527,Adam Beach,2,False,Billy Carr,other,2020,11
558,The Good Doctor,4,2863423,Jasmine Ashanti,0,False,Kenzie,other,2020,11
559,The Good Doctor,4,95521,Lindsey Kraft,1,False,Ellie Lewis,other,2020,11
560,The Good Doctor,4,1288278,Daniel Di Tomasso,2,False,Zane Lumet,other,2020,11
561,The Good Doctor,4,21298,Ryan Kennedy,2,False,Brendan Lewis,other,2020,11
562,The Good Doctor,4,1212247,Carlos Lacámara,2,False,Carlo Porter,other,2020,11
563,The Good Doctor,4,1368788,Jennifer Juniper Angeli,1,False,Toni Snyder,other,2020,11
564,The Good Doctor,4,1884162,Araz Yaghoubi,0,False,Tech Guy,other,2020,11
565,The Good Doctor,4,1381542,Alison Wandzura,1,False,Ella Davis,other,2021,1
566,The Good Doctor,4,29384,Sheila McCarthy,1,False,Rose Babcock,other,2021,1
567,The Good Doctor,4,210389,David Del Rio,2,False,Ben,other,2021,1
568,The Good Doctor,4,111685,Kim Shaw,1,False,Zoe,other,2021,1
569,The Good Doctor,4,2147639,Parmiss Sehat,1,False,Valerie Myers,other,2021,1
570,The Good Doctor,4,2577900,Daylin Willis,2,False,Driver,doctor,2021,1
571,The Good Doctor,4,2989121,Katrina Kwan,1,False,Social Worker,other,2021,1
572,The Good Doctor,4,62172,Benjamin Ayres,2,False,Wyatt Moore,other,2021,1
573,The Good Doctor,4,122888,Ashley Williams,1,False,Hannah Palmer,other,2021,1
574,The Good Doctor,4,140182,Matthew MacCaull,2,False,Alan Palmer,other,2021,1
575,The Good Doctor,4,1711569,Jess Salgueiro,1,False,Sophie,other,2021,1
576,The Good Doctor,4,2944858,Chelsea Brady,0,False,Patient,other,2021,1
577,The Good Doctor,4,2944824,Joanne Wilkinson,0,False,Anesthesiologist,medic,2021,1
578,The Good Doctor,4,159386,Kristoffer Polaha,2,False,Anton Denys,other,2021,1
579,The Good Doctor,4,2682330,Eden Summer Gilmore,0,False,Darya Denys,other,2021,1
580,The Good Doctor,4,43431,Barclay Hope,2,False,Mike Dilallo,other,2021,1
581,The Good Doctor,4,63681,Julie Warner,1,False,Pam Dilallo,other,2021,1
582,The Good Doctor,4,2267887,X Mayo,1,False,Zara Norton,other,2021,2
583,The Good Doctor,4,2972192,Emmett Preciado,2,False,Rio Gutierrez,other,2021,2
584,The Good Doctor,4,1132655,Priscilla Faia,1,False,Cintia D'Souza,other,2021,2
585,The Good Doctor,4,1432082,Johnathan Sousa,0,False,Eliz Simpson,other,2021,2
586,The Good Doctor,4,1090397,Juliana Wimbles,1,False,Paramedic #1,medic,2021,2
587,The Good Doctor,4,37059,Nicholas D'Agosto,2,False,Insurance Rep,other,2021,2
588,The Good Doctor,4,2988570,Caley Versfelt,0,False,Jamie,other,2021,2
589,The Good Doctor,4,814184,Kurt Yaeger,2,False,Cort Graham,other,2021,2
590,The Good Doctor,4,1569339,Agnes Tong,1,False,Rachel Trainor,other,2021,2
591,The Good Doctor,4,137170,Andrew Gillingham,0,False,EMT,medic,2021,2
592,The Good Doctor,4,184571,Lossen Chambers,1,False,Oncology Nurse,nurse,2021,2
593,The Good Doctor,4,2988576,Marina Neale,0,False,Tara,other,2021,2
594,The Good Doctor,4,2988577,Stuart Murray,0,False,Chris,other,2021,2
595,The Good Doctor,4,3075343,Arnie Licas,0,False,Poker Buddy #1,other,2021,2
596,The Good Doctor,4,32752,Jerry Walliser,2,False,Poker Buddy #2,other,2021,2
597,The Good Doctor,4,1680899,April Cameron,1,False,Alyssa Hawks,other,2021,2
598,The Good Doctor,4,3003890,Michael Taylor,2,False,Jeff Williams,other,2021,3
599,The Good Doctor,4,12226,Michael B. Silver,2,False,Elias Miller,other,2021,3
600,The Good Doctor,4,31167,Elizabeth Mitchell,1,False,Dannie Miller,other,2021,3
601,The Good Doctor,4,1840729,Jesse Stretch,2,False,Tricky,other,2021,3
602,The Good Doctor,4,3003895,Harry Singh,0,False,MC,other,2021,3
603,The Good Doctor,4,3003896,Cathy Bruneau,0,False,Nurse,nurse,2021,3
604,The Good Doctor,4,41517,Christian Clemenson,2,False,Silas Chambers,other,2021,3
605,The Good Doctor,4,74427,John Hensley,2,False,Oscar,other,2021,3
606,The Good Doctor,4,157096,Onahoua Rodriguez,1,False,Ana,other,2021,3
607,The Good Doctor,4,3021857,Sandy Minh Abley,0,False,Receptionist,other,2021,3
608,The Good Doctor,4,2385472,Jasmine Vega,1,False,Maya Flores,other,2021,3
609,The Good Doctor,4,1657834,Michael Rosen,2,False,Leo Chen,other,2021,3
610,The Good Doctor,4,1937046,Robbie Segulam,2,False,Patient,other,2021,3
611,The Good Doctor,4,1687444,Theresa Wong,1,False,OBGYN,other,2021,3
612,The Good Doctor,4,110929,Marcuis Harris,2,False,Miles Browne,other,2021,3
613,The Good Doctor,4,2526726,Wonita Joy,1,False,Mrs. Williams,other,2021,4
614,The Good Doctor,4,1857203,Farley Jackson,2,False,Bradley Vargas,other,2021,4
615,The Good Doctor,4,150954,Diane Farr,1,False,Jean Starzak,other,2021,4
616,The Good Doctor,4,2532472,Alisson Amigo,1,False,Melody,other,2021,4
617,The Good Doctor,4,3048803,Valerie Duthil,1,False,Theresa,other,2021,4
618,The Good Doctor,4,1677354,Roan Curtis,1,False,Tory Starzak,other,2021,4
619,The Good Doctor,4,3061576,Nikita Inniss-Boston,0,False,Pregnant Woman #1,other,2021,4
620,The Good Doctor,4,2802803,Shyinne Anastacio,1,False,Pregnant Woman #2,other,2021,4
621,The Good Doctor,4,1685448,Teana-Marie Smith,0,False,OBGYN,other,2021,4
622,The Good Doctor,4,119758,Anita Brown,1,False,Laboring Woman,other,2021,4
623,The Good Doctor,4,1457250,Noel Johansen,2,False,Dr. Knox,doctor,2021,4
624,The Good Doctor,4,3075351,Pam Langham,0,False,Female Patient,other,2021,4
625,The Good Doctor,4,3075352,Melanie Thorsen,0,False,Wife,other,2021,4
626,The Good Doctor,4,3075353,Tristan Rehwald,0,False,Husband,other,2021,4
627,The Good Doctor,4,2429897,Shalyn Ferdinand,1,False,Heather Boyd,other,2021,4
628,The Good Doctor,4,212429,Italia Ricci,1,False,Taryn Wilkie,other,2021,4
629,The Good Doctor,4,65421,Elizabeth Rodriguez,1,False,Carina Bardo,other,2021,4
630,The Good Doctor,4,2140706,Dominic Mariche,0,False,Mason,other,2021,4
631,The Good Doctor,4,2911856,Knox Hamilton,2,False,Ethan,other,2021,4
632,The Good Doctor,4,2185507,Wonser De-Gbon,0,False,Nurse #1,nurse,2021,4
633,The Good Doctor,4,2671437,Dumisile Owane,1,False,Nurse #3,nurse,2021,4
634,The Good Doctor,4,1887278,Kayla Deorksen,1,False,EMT #1,medic,2021,4
635,The Good Doctor,4,1906754,Andrew Barber,2,False,EMT #2,medic,2021,4
636,The Good Doctor,4,2528465,Neetu Garcha,1,False,TV Reporter,other,2021,4
637,The Good Doctor,4,5047,Veronica Cartwright,1,False,Maxine Stanley,other,2021,5
638,The Good Doctor,4,3087027,Dani Manning,0,False,Mixologist,other,2021,5
639,The Good Doctor,4,2126839,Jihan Amer,1,False,Respiratory Tech,other,2021,5
640,The Good Doctor,4,110525,Kett Turton,2,False,,other,2021,5
641,The Good Doctor,4,65528,Cynthia Stevenson,1,False,Marian Clark,other,2021,5
642,The Good Doctor,4,1822025,Asif Ali,2,False,Cal Lewis,other,2021,5
643,The Good Doctor,4,60719,Hiro Kanagawa,2,False,Paul Nakano,other,2021,5
644,The Good Doctor,4,1906241,Carly Bentall,1,False,Carly,other,2021,5
645,The Good Doctor,4,1212317,Derek McGrath,2,False,Artie Hill,other,2021,5
646,The Good Doctor,4,46898,Peter Graham-Gaudreau,2,False,Pete,other,2021,5
647,The Good Doctor,4,204239,Zibby Allen,1,False,Darlene Burns,other,2021,5
648,The Good Doctor,4,1927073,Nevis Unipan,1,False,Ava Burns,other,2021,5
649,The Good Doctor,4,1475838,Ryan Alexander McDonald,2,False,Park Ranger,other,2021,5
650,The Good Doctor,4,3103193,Hyder Ali Ajmeri,0,False,EMT,medic,2021,5
651,The Good Doctor,4,1313645,Jeremy Schuetze,2,False,Benny Davis,other,2021,5
652,The Good Doctor,4,76828,Patrick Gilmore,2,False,Murray Burns,other,2021,5
653,The Good Doctor,4,937314,Osvaldo Benavides,2,False,Mateo Rendón,other,2021,5
654,The Good Doctor,4,1820201,Michel Issa Rubio,2,False,Adelmo's Dad,other,2021,5
655,The Good Doctor,4,2678039,Antonio Molina,0,False,Adelmo,other,2021,5
656,The Good Doctor,4,3118414,Zachary Ali,0,False,Óscar Salgado,other,2021,5
657,The Good Doctor,4,3118418,Muhammad Rizky,0,False,Gaby's Husband,other,2021,5
658,The Good Doctor,4,3118421,Ana Carrizales,1,False,Señora Gómez,other,2021,5
659,The Good Doctor,4,2989123,Joselyn Picard,1,False,Aimé Navarro Gomez,other,2021,5
660,The Good Doctor,4,172990,Alonso Oyarzun,2,False,Sheep Farmer,other,2021,5
661,The Good Doctor,4,271413,Francisco Cano,2,False,Cab Driver,doctor,2021,5
662,The Good Doctor,4,2287583,Erika Hau,1,False,Laboring Woman,other,2021,5
663,The Good Doctor,4,1377968,Raf Rogers,2,False,Laboring Woman's Husband,other,2021,5
664,The Good Doctor,4,3118431,K. Kortez,0,False,Roberto,other,2021,5
665,The Good Doctor,4,3103468,Aidan Ferreira,0,False,Nurse #1,nurse,2021,5
666,The Good Doctor,4,974031,Esmeralda Pimentel,1,False,Nurse Ana Morales,nurse,2021,5
667,The Good Doctor,4,180937,Allegra Fulton,1,False,Karla Saravia,other,2021,5
668,The Good Doctor,4,1331278,Javier Lacroix,0,False,Miguel,other,2021,5
669,The Good Doctor,4,3118406,Melina Alessandra Cermeno,0,False,Tiziana Garza,other,2021,5
670,The Good Doctor,4,3118408,Shadan Saul Guerrero,1,False,Edna Garza,other,2021,5
671,The Good Doctor,4,3118409,Benjamin Valdivieso,0,False,Bastion Alonso Ramos,other,2021,5
672,The Good Doctor,4,2651015,Bianca Caroca,1,False,Sofía Salgado,other,2021,5
673,The Good Doctor,4,2431685,Ana-Maria Alvarado,1,False,Señora Ramos,other,2021,5
674,The Good Doctor,4,3118415,Alison Azurdia,0,False,Gaby,other,2021,5
675,The Good Doctor,4,2685484,Guilherme Babilonia,2,False,León Castillo,other,2021,5
676,The Good Doctor,4,1403338,Arlina Rodríguez,0,False,Nurse Guerrero,nurse,2021,6
677,The Good Doctor,4,2059882,Juana Lerma Juarez,1,False,Nurse Aguilar,nurse,2021,6
678,The Good Doctor,4,1813360,Francisco Trujillo,2,False,Demtost,medic,2021,6
679,The Good Doctor,5,1281,Freddie Highmore,2,True,Shaun Murphy,doctor (probably),2021,9
680,The Good Doctor,5,31028,Richard Schiff,2,True,Aaron Glassman,doctor (probably),2021,9
681,The Good Doctor,5,57686,Hill Harper,2,True,Marcus Andrews,doctor,2021,9
682,The Good Doctor,5,1215689,Christina Chang,1,True,Audrey Lim,doctor,2021,9
683,The Good Doctor,5,1454610,Paige Spara,1,True,Lea Dilallo,doctor (probably),2021,9
684,The Good Doctor,5,1233749,Fiona Gubelmann,1,True,Morgan Reznick,doctor (probably),2021,9
685,The Good Doctor,5,10884,Will Yun Lee,2,True,Alex Park,doctor (probably),2021,9
686,The Good Doctor,5,2601751,Bria Samoné Henderson,1,True,Jordan Allen,doctor (probably),2021,9
687,The Good Doctor,5,1472747,Noah Galvin,2,True,Asher Wolke,doctor (probably),2021,9
688,The Good Doctor,5,937314,Osvaldo Benavides,2,True,Mateo Rendón,doctor (probably),2021,9
689,The Good Doctor,5,1254399,Angel Parker,1,False,Sarah,other,2021,9
690,The Good Doctor,5,1699413,Leopold Manswell,2,False,Nick,other,2021,9
691,The Good Doctor,5,3252258,Kenneth Boateng,0,False,Jackson,other,2021,9
692,The Good Doctor,5,2671251,Keon Boateng,2,False,Riley,other,2021,9
693,The Good Doctor,5,1555119,Baldeep Singh,2,False,Officiant,other,2021,9
694,The Good Doctor,5,1557066,Alex Sturman,1,False,Female Bartender,other,2021,9
695,The Good Doctor,5,3252259,Lynette Tien,0,False,María,other,2021,9
696,The Good Doctor,5,3255864,Christly Charles,0,False,Attractive Woman,other,2021,9
697,The Good Doctor,5,2138774,Rachel Bay Jones,1,False,Salen Morrison,other,2021,9
698,The Good Doctor,5,2780098,Blessing Adedijo,1,False,Madeline Cross,other,2021,10
699,The Good Doctor,5,1347553,Constance Ejuma,1,False,Esther,other,2021,10
700,The Good Doctor,5,1420663,Lyndon Smith,1,False,Abby Clemmis,other,2021,10
701,The Good Doctor,5,2911787,Moire Kiyingi,1,False,Guard,other,2021,10
702,The Good Doctor,5,3104694,Erik Gow,0,False,Photographer,other,2021,10
703,The Good Doctor,5,203639,Elfina Luk,1,False,Dalisay Villanueva,other,2021,10
704,The Good Doctor,5,68769,Julie Gonzalo,1,False,Jenna,other,2021,10
705,The Good Doctor,5,51528,Kelli Fox,1,False,Ellen,other,2021,10
706,The Good Doctor,5,3003896,Cathy Bruneau,0,False,Nurse,nurse,2021,10
707,The Good Doctor,5,60609,Doron Bell,2,False,EMT,medic,2021,10
708,The Good Doctor,5,1680899,April Cameron,1,False,Alyssa Hawks,other,2021,10
709,The Good Doctor,5,1362456,Kevin Davey,2,False,Car Repair Guy,other,2021,10
710,The Good Doctor,5,936932,Adam DiMarco,2,False,Henry Campbell,other,2021,10
711,The Good Doctor,5,2226950,Maria Nash,1,False,Holly Taylor,other,2021,10
712,The Good Doctor,5,21214,Jill Teed,1,False,Gina Campbell,other,2021,10
713,The Good Doctor,5,116526,Jeremiah Birkett,2,False,Walt Taylor,other,2021,10
714,The Good Doctor,5,60851,François Chau,2,False,Leonard Song,other,2021,11
715,The Good Doctor,5,1163979,Jee Young Han,1,False,Emily Song,other,2021,11
716,The Good Doctor,5,2059958,Jessica Garcie,1,False,Florist,other,2021,11
717,The Good Doctor,5,118002,Tom Pickett,2,False,Tailor,other,2021,11
718,The Good Doctor,5,3294092,Lorena Martinez,1,False,Rosa Castillo,other,2021,11
719,The Good Doctor,5,157029,Derek Webster,2,False,Ed,other,2021,11
720,The Good Doctor,5,26929,Crystle Lightning,1,False,Val,other,2021,11
721,The Good Doctor,5,3095791,Shalev Snitz,0,False,Ollie,other,2021,11
722,The Good Doctor,5,1825526,Robert Underwood,2,False,Jerry,other,2021,11
723,The Good Doctor,5,987251,Denise Stauffer,1,False,Cardiologist,other,2021,11
724,The Good Doctor,5,1459439,Patricia Isaac,1,False,Nira,other,2021,11
725,The Good Doctor,5,936878,Anthony Ames,2,False,Colson,other,2021,11
726,The Good Doctor,5,59260,Ann Cusack,1,False,Ilana Reeves,other,2021,11
727,The Good Doctor,5,1337712,Sean T. Krishnan,2,False,Sunil Rajani,other,2021,11
728,The Good Doctor,5,59242,Desiree Zurowski,1,False,Shelly Carrol,other,2021,11
729,The Good Doctor,5,1918751,Shayn Walker,2,False,Burly Guy,other,2021,11
730,The Good Doctor,5,2536411,Natalee Linez,1,False,Alma García,other,2021,11
731,The Good Doctor,5,939457,Adam Greydon Reid,2,False,Dr. Fremes,doctor,2021,11
732,The Good Doctor,5,1246891,Charley Koontz,2,False,Phil Hall,other,2022,2
733,The Good Doctor,5,1237292,Roberta Valderrama,1,False,Candace Williams,other,2022,2
734,The Good Doctor,5,1578631,Rebecca Olson,1,False,Monica,other,2022,2
735,The Good Doctor,5,63563,Veena Sood,1,False,Jacqueline Plante,other,2022,2
736,The Good Doctor,5,1727683,Adil Zaidi,2,False,Jag Dhanoa,other,2022,2
737,The Good Doctor,5,1887278,Kayla Deorksen,1,False,EMT,medic,2022,2
738,The Good Doctor,5,169292,David Marciano,2,False,Joe,other,2022,3
739,The Good Doctor,5,113926,AJ Michalka,1,False,Nelly Dunn,other,2022,3
740,The Good Doctor,5,90033,Aly Michalka,1,False,Lexi Dunn,other,2022,3
741,The Good Doctor,5,141774,Reese Alexander,2,False,Dustin Novick,other,2022,3
742,The Good Doctor,5,3462651,Mathew Horner,0,False,Cody,other,2022,3
743,The Good Doctor,5,51800,Teryl Rothery,1,False,Jen Lancaster,other,2022,3
744,The Good Doctor,5,53930,Tina Majorino,1,False,Grace,other,2022,3
745,The Good Doctor,5,2964509,Spencer Lord,2,False,Ryan,other,2022,3
746,The Good Doctor,5,1218928,Erica Cerra,1,False,Amanda,other,2022,3
747,The Good Doctor,5,1840722,Albert Nicholas,2,False,Dom,other,2022,3
748,The Good Doctor,5,3468924,Daniela Cabral,0,False,Ryan's Wife,other,2022,3
749,The Good Doctor,5,3478587,Isla Rose Hall,0,False,Isla Liu,other,2022,3
750,The Good Doctor,5,3331408,Cheyenne Rouleau,0,False,Gail,other,2022,3
751,The Good Doctor,5,1517275,Edelyn Okano,1,False,Elaine Liu,other,2022,3
752,The Good Doctor,5,1582521,Kameron Louangxay,2,False,Bryan Liu,other,2022,3
753,The Good Doctor,5,27112,Terence Kelly,2,False,Donald,other,2022,3
754,The Good Doctor,5,33049,Giacomo Baessato,2,False,Jerome,other,2022,3
755,The Good Doctor,5,1485093,Donna Lynne Champlin,1,False,Brenna,other,2022,3
756,The Good Doctor,5,78434,America Olivo,1,False,Mariel Torres,other,2022,3
757,The Good Doctor,5,1475080,Cole Vigue,2,False,Isaac,other,2022,3
758,The Good Doctor,5,999339,David Tompa,2,False,Viktor,other,2022,3
759,The Good Doctor,5,1869716,Emily Schoen,0,False,Ferguson,other,2022,3
760,The Good Doctor,5,2234170,Kapila Rego,1,False,EMT,medic,2022,3
761,The Good Doctor,5,3522483,Mohamad Hajem,0,False,NICU Resident,other,2022,3
762,The Good Doctor,5,208310,Cherise Boothe,1,False,Carrie,other,2022,4
763,The Good Doctor,5,1489441,Annalisa Cochrane,1,False,Kayla Quinn,other,2022,4
764,The Good Doctor,5,1838549,Mishka Thébaud,2,False,Justin Quinn,other,2022,4
765,The Good Doctor,5,2441746,Zavien Garrett,0,False,Trent,other,2022,4
766,The Good Doctor,5,2674944,Sage Linder,0,False,Dixie,other,2022,4
767,The Good Doctor,5,569210,Bethany Brown,1,False,Rochelle,other,2022,4
768,The Good Doctor,5,1368520,Jason Burkart,2,False,Cameron,other,2022,4
769,The Good Doctor,5,1581107,Ash Lee,2,False,Ben,other,2022,4
770,The Good Doctor,5,1794575,Tarun Keram,2,False,Jake,other,2022,4
771,The Good Doctor,5,1698676,Kylee Bush,1,False,Brea,other,2022,4
772,The Good Doctor,5,2964190,Julian Nelson,2,False,Ted,other,2022,4
773,The Good Doctor,5,2849821,Dan Ginnane,2,False,Young Man,other,2022,4
774,The Good Doctor,5,1476033,Paul Moniz de Sa,2,False,Doctor #1,doctor,2022,4
775,The Good Doctor,5,3183739,Britney Mocca,0,False,Doctor #2,doctor,2022,4
776,The Good Doctor,5,23975,Lee Garlington,1,False,Joan,other,2022,4
777,The Good Doctor,5,3104809,"Marcus ""MJ"" Gladney Jr.",0,False,Kevin Dolin,other,2022,4
778,The Good Doctor,5,52457,Eileen Pedde,1,False,Sara,other,2022,4
779,The Good Doctor,5,27128,Aaron Pearl,2,False,Dale,other,2022,4
780,The Good Doctor,5,2026853,Jennifer Tong,1,False,Allie,other,2022,4
781,The Good Doctor,5,2845710,Mariesa Crouse,1,False,Suzie,other,2022,4
782,The Good Doctor,5,3522492,Demi Pedersen,0,False,Jamie,other,2022,4
783,The Good Doctor,5,1840900,Carlo Yu,2,False,Joan's Friend,other,2022,4
784,The Good Doctor,5,2509658,Alisha Ahamed,1,False,Joan's Friend,other,2022,4
785,The Good Doctor,5,233264,Jenna Romanin,1,False,Joan's Friend,other,2022,4
786,The Good Doctor,5,3522494,Frank Paige,0,False,Joan's Friend,other,2022,4
787,The Good Doctor,5,3522489,Hollis Jane Andrews,0,False,Sophie,other,2022,4
788,The Good Doctor,5,169778,Mercedes de la Zerda,1,False,Dana Bradley,other,2022,5
789,The Good Doctor,5,113930,Sandy Robson,2,False,Grant Ferlin,other,2022,5
790,The Good Doctor,5,3538453,Naomi Rose MacFadden,0,False,Nicole,other,2022,5
791,The Good Doctor,5,3538455,Patrick Gerber,0,False,Vance,other,2022,5
792,The Good Doctor,5,221981,Antonia Thomas,1,False,Claire Browne,other,2022,5
793,The Good Doctor,5,2673040,Daniel Romolliwa,2,False,Philip,other,2022,5
794,The Good Doctor,5,1090397,Juliana Wimbles,1,False,EMT,medic,2022,5
795,The Good Doctor,5,3545006,Julian Rangel,0,False,Lucho,other,2022,5
796,The Good Doctor,5,79346,John Shaw,2,False,Vincent,other,2022,5
797,The Good Doctor,5,2387518,Kiera Allen,1,False,Steph Lewis,other,2022,5
798,The Good Doctor,5,97950,Kathe Mazur,1,False,Miriam Wolke,other,2022,5
799,The Good Doctor,5,11677,Terry Chen,2,False,Dalisay's Ex,other,2022,5
800,The Good Doctor,5,31282,Richard Topol,2,False,Yosel Wolke,other,2022,5
801,The Good Doctor,5,3553382,Matthew Clarke,0,False,Steph's Husband,other,2022,5
802,The Good Doctor,5,1529426,Graham Verchere,2,False,Shaun Murphy,other,2022,5
